FeedbackID,CustomerID,ProjectID,FeedbackDate,Rating,Comments
FDBK0534,CUST0767,PROJ005,2019-01-22,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0535,CUST0768,PROJ005,2019-09-26,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0536,CUST0769,PROJ006,2020-12-25,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0537,CUST0772,PROJ006,2021-06-03,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0538,CUST0778,PROJ005,2019-02-06,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0539,CUST0780,PROJ006,2020-09-22,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0540,CUST0781,PROJ005,2019-12-10,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0541,CUST0784,PROJ005,2019-08-29,5,Excellent construction quality and timely delivery. Very happy!
FDBK0542,CUST0785,PROJ006,2021-04-16,5,Excellent construction quality and timely delivery. Very happy!
FDBK0543,CUST0786,PROJ006,2020-12-01,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0544,CUST0790,PROJ005,2019-11-03,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0545,CUST0791,PROJ006,2021-03-30,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0546,CUST0792,PROJ007,2021-10-27,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0547,CUST0797,PROJ006,2021-07-08,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0548,CUST0798,PROJ005,2019-10-05,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0549,CUST0799,PROJ005,2019-04-07,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0550,CUST0800,PROJ006,2021-06-27,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0551,CUST0801,PROJ005,2019-11-03,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0552,CUST0802,PROJ005,2019-08-12,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0553,CUST0803,PROJ006,2020-10-01,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0554,CUST0805,PROJ006,2020-12-31,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0555,CUST0806,PROJ005,2019-07-18,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0556,CUST0807,PROJ006,2020-10-21,2,Significant delay in handover. The final product feels rushed.
FDBK0557,CUST0808,PROJ006,2021-07-06,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0558,CUST0809,PROJ005,2019-08-01,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0559,CUST0810,PROJ007,2022-08-16,5,Excellent construction quality and timely delivery. Very happy!
FDBK0560,CUST0811,PROJ005,2019-06-19,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0561,CUST0812,PROJ006,2020-09-16,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0562,CUST0813,PROJ005,2019-05-17,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0563,CUST0814,PROJ006,2021-05-31,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0564,CUST0815,PROJ006,2020-10-30,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0565,CUST0816,PROJ005,2019-11-01,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0566,CUST0817,PROJ006,2021-03-06,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0567,CUST0818,PROJ006,2020-11-12,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0568,CUST0819,PROJ007,2021-10-21,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0569,CUST0820,PROJ006,2021-01-27,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0570,CUST0821,PROJ006,2021-05-09,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0571,CUST0822,PROJ007,2022-06-20,5,Excellent construction quality and timely delivery. Very happy!
FDBK0572,CUST0823,PROJ006,2021-01-01,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0573,CUST0824,PROJ007,2022-03-08,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0574,CUST0825,PROJ005,2019-06-14,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0575,CUST0826,PROJ006,2021-01-21,2,Significant delay in handover. The final product feels rushed.
FDBK0576,CUST0827,PROJ006,2021-05-19,5,Excellent construction quality and timely delivery. Very happy!
FDBK0577,CUST0829,PROJ006,2020-10-03,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0578,CUST0830,PROJ006,2021-06-06,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0579,CUST0833,PROJ007,2022-08-30,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0580,CUST0834,PROJ005,2019-04-26,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0581,CUST0835,PROJ006,2021-06-03,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0582,CUST0836,PROJ006,2020-11-24,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0583,CUST0838,PROJ007,2021-10-16,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0584,CUST0839,PROJ006,2021-03-04,2,Significant delay in handover. The final product feels rushed.
FDBK0585,CUST0840,PROJ005,2019-02-13,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0586,CUST0841,PROJ006,2021-03-19,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0587,CUST0842,PROJ006,2020-09-25,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0588,CUST0843,PROJ006,2021-03-23,5,Excellent construction quality and timely delivery. Very happy!
FDBK0589,CUST0844,PROJ005,2019-02-18,2,Significant delay in handover. The final product feels rushed.
FDBK0590,CUST0845,PROJ006,2021-06-22,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0591,CUST0846,PROJ005,2019-12-08,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0592,CUST0847,PROJ006,2021-04-14,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0593,CUST0849,PROJ006,2020-10-23,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0594,CUST0851,PROJ006,2021-03-28,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0595,CUST0852,PROJ005,2019-12-09,5,Excellent construction quality and timely delivery. Very happy!
FDBK0596,CUST0853,PROJ006,2021-06-19,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0597,CUST0856,PROJ005,2019-08-28,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0598,CUST0857,PROJ008,2022-11-03,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0599,CUST0858,PROJ006,2021-04-06,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0600,CUST0859,PROJ008,2022-12-22,2,Significant delay in handover. The final product feels rushed.
FDBK0601,CUST0860,PROJ007,2022-04-25,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0602,CUST0861,PROJ006,2021-06-06,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0603,CUST0862,PROJ006,2021-01-06,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0604,CUST0864,PROJ006,2021-05-14,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0605,CUST0865,PROJ007,2021-11-03,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0606,CUST0867,PROJ006,2021-02-02,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0607,CUST0868,PROJ008,2022-12-01,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0608,CUST0869,PROJ006,2021-03-12,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0609,CUST0871,PROJ006,2020-12-13,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0610,CUST0872,PROJ006,2021-01-02,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0611,CUST0873,PROJ008,2022-05-23,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0612,CUST0875,PROJ008,2022-08-15,2,Significant delay in handover. The final product feels rushed.
FDBK0613,CUST0876,PROJ006,2021-03-05,2,Significant delay in handover. The final product feels rushed.
FDBK0614,CUST0880,PROJ008,2022-09-17,5,Excellent construction quality and timely delivery. Very happy!
FDBK0615,CUST0881,PROJ006,2020-08-24,2,Significant delay in handover. The final product feels rushed.
FDBK0616,CUST0882,PROJ008,2022-12-29,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0617,CUST0883,PROJ006,2020-08-24,5,Excellent construction quality and timely delivery. Very happy!
FDBK0618,CUST0884,PROJ007,2022-05-07,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0619,CUST0885,PROJ008,2023-01-21,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0620,CUST0887,PROJ007,2022-07-20,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0621,CUST0888,PROJ008,2022-11-07,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0622,CUST0890,PROJ008,2023-01-30,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0623,CUST0892,PROJ006,2021-04-21,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0624,CUST0893,PROJ006,2021-02-25,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0625,CUST0894,PROJ006,2021-05-23,5,Excellent construction quality and timely delivery. Very happy!
FDBK0626,CUST0895,PROJ006,2020-09-03,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0627,CUST0896,PROJ006,2021-02-08,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0628,CUST0898,PROJ008,2022-06-03,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0629,CUST0899,PROJ008,2022-04-24,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0630,CUST0903,PROJ006,2021-02-07,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0631,CUST0904,PROJ006,2020-12-12,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0632,CUST0906,PROJ008,2022-04-23,2,Significant delay in handover. The final product feels rushed.
FDBK0633,CUST0907,PROJ007,2022-08-07,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0634,CUST0908,PROJ006,2021-04-25,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0635,CUST0910,PROJ006,2020-10-09,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0636,CUST0911,PROJ006,2021-06-28,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0637,CUST0912,PROJ006,2020-09-29,5,Excellent construction quality and timely delivery. Very happy!
FDBK0638,CUST0913,PROJ006,2021-05-14,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0639,CUST0914,PROJ006,2020-09-11,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0640,CUST0915,PROJ008,2022-07-26,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0641,CUST0917,PROJ008,2022-06-26,5,Excellent construction quality and timely delivery. Very happy!
FDBK0642,CUST0918,PROJ006,2020-10-12,2,Significant delay in handover. The final product feels rushed.
FDBK0643,CUST0922,PROJ008,2022-08-03,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0644,CUST0923,PROJ008,2022-06-05,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0645,CUST0925,PROJ007,2021-11-19,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0646,CUST0926,PROJ007,2021-11-02,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0647,CUST0927,PROJ007,2022-07-27,5,Excellent construction quality and timely delivery. Very happy!
FDBK0648,CUST0930,PROJ008,2022-04-30,2,Significant delay in handover. The final product feels rushed.
FDBK0649,CUST0931,PROJ007,2022-06-10,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0650,CUST0932,PROJ006,2021-06-07,5,Excellent construction quality and timely delivery. Very happy!
FDBK0651,CUST0933,PROJ008,2023-01-31,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0652,CUST0934,PROJ008,2022-04-20,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0653,CUST0935,PROJ008,2022-08-10,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0654,CUST0936,PROJ006,2021-04-28,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0655,CUST0938,PROJ006,2021-02-17,2,Significant delay in handover. The final product feels rushed.
FDBK0656,CUST0939,PROJ006,2021-03-11,5,Excellent construction quality and timely delivery. Very happy!
FDBK0657,CUST0940,PROJ007,2022-07-07,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0658,CUST0941,PROJ008,2022-04-26,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0659,CUST0942,PROJ008,2023-02-15,5,Excellent construction quality and timely delivery. Very happy!
FDBK0660,CUST0943,PROJ006,2020-09-21,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0661,CUST0944,PROJ006,2021-01-13,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0662,CUST0947,PROJ008,2023-01-14,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0663,CUST0948,PROJ008,2023-01-13,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0664,CUST0949,PROJ006,2020-11-09,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0665,CUST0950,PROJ006,2021-02-08,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0666,CUST0952,PROJ008,2023-02-04,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0667,CUST0953,PROJ008,2022-09-12,2,Significant delay in handover. The final product feels rushed.
FDBK0668,CUST0955,PROJ006,2021-03-04,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0669,CUST0956,PROJ008,2022-08-25,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0670,CUST0958,PROJ008,2022-05-16,2,Significant delay in handover. The final product feels rushed.
FDBK0671,CUST0960,PROJ008,2023-01-07,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0672,CUST0961,PROJ008,2022-11-01,2,Significant delay in handover. The final product feels rushed.
FDBK0673,CUST0965,PROJ008,2022-10-13,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0674,CUST0968,PROJ008,2022-11-13,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0675,CUST0969,PROJ006,2021-06-05,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0676,CUST0970,PROJ007,2022-03-25,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0677,CUST0971,PROJ006,2021-07-03,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0678,CUST0972,PROJ006,2021-05-11,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0679,CUST0973,PROJ007,2022-02-05,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0680,CUST0975,PROJ008,2022-04-26,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0681,CUST0976,PROJ008,2022-06-07,5,Excellent construction quality and timely delivery. Very happy!
FDBK0682,CUST0977,PROJ006,2021-07-22,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0683,CUST0979,PROJ007,2022-02-21,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0684,CUST0981,PROJ008,2022-04-05,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0685,CUST0982,PROJ006,2021-06-13,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0686,CUST0984,PROJ006,2021-07-03,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0687,CUST0985,PROJ008,2022-12-07,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0688,CUST0986,PROJ008,2022-10-29,2,Significant delay in handover. The final product feels rushed.
FDBK0689,CUST0987,PROJ008,2022-11-22,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0690,CUST0988,PROJ008,2022-08-10,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0691,CUST0989,PROJ008,2022-12-22,2,Significant delay in handover. The final product feels rushed.
FDBK0692,CUST0991,PROJ008,2022-07-25,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0693,CUST0992,PROJ008,2022-08-24,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0694,CUST0993,PROJ007,2022-09-02,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0695,CUST0994,PROJ008,2022-05-30,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0696,CUST0995,PROJ006,2020-11-20,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0697,CUST0996,PROJ006,2021-07-18,5,Excellent construction quality and timely delivery. Very happy!
FDBK0698,CUST1001,PROJ008,2022-07-09,5,Excellent construction quality and timely delivery. Very happy!
FDBK0699,CUST1002,PROJ008,2022-09-21,2,Significant delay in handover. The final product feels rushed.
FDBK0700,CUST1004,PROJ008,2022-11-18,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0701,CUST1006,PROJ008,2022-08-27,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0702,CUST1007,PROJ008,2023-02-06,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0703,CUST1008,PROJ006,2021-07-18,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0704,CUST1009,PROJ008,2022-09-28,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0705,CUST1010,PROJ008,2022-11-09,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0706,CUST1011,PROJ006,2021-02-12,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0707,CUST1012,PROJ007,2021-11-30,2,Significant delay in handover. The final product feels rushed.
FDBK0708,CUST1013,PROJ007,2022-02-09,2,Significant delay in handover. The final product feels rushed.
FDBK0709,CUST1014,PROJ008,2022-08-18,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0710,CUST1015,PROJ008,2022-06-09,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0711,CUST1016,PROJ006,2021-05-24,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0712,CUST1019,PROJ006,2020-12-11,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0713,CUST1022,PROJ008,2022-08-10,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0714,CUST1023,PROJ007,2022-09-02,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0715,CUST1024,PROJ007,2021-10-23,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0716,CUST1025,PROJ008,2022-05-08,2,Significant delay in handover. The final product feels rushed.
FDBK0717,CUST1027,PROJ006,2021-04-02,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0718,CUST1028,PROJ008,2022-12-24,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0719,CUST1029,PROJ006,2020-11-28,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0720,CUST1030,PROJ008,2022-08-29,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0721,CUST1031,PROJ006,2021-05-23,2,Significant delay in handover. The final product feels rushed.
FDBK0722,CUST1032,PROJ006,2020-11-17,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0723,CUST1033,PROJ006,2021-03-20,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0724,CUST1034,PROJ006,2021-01-28,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0725,CUST1036,PROJ006,2020-12-22,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0726,CUST1040,PROJ008,2022-05-15,2,Significant delay in handover. The final product feels rushed.
FDBK0727,CUST1041,PROJ008,2022-11-29,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0728,CUST1042,PROJ006,2021-02-06,5,Excellent construction quality and timely delivery. Very happy!
FDBK0729,CUST1043,PROJ008,2022-11-25,5,Excellent construction quality and timely delivery. Very happy!
FDBK0730,CUST1046,PROJ006,2021-05-04,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0731,CUST1047,PROJ006,2020-08-27,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0732,CUST1049,PROJ006,2020-10-10,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0733,CUST1050,PROJ008,2022-10-25,5,Excellent construction quality and timely delivery. Very happy!
FDBK0734,CUST1053,PROJ008,2022-12-29,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0735,CUST1054,PROJ006,2020-11-13,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0736,CUST1055,PROJ006,2021-03-01,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0737,CUST1056,PROJ008,2022-09-25,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0738,CUST1057,PROJ006,2021-01-13,5,Excellent construction quality and timely delivery. Very happy!
FDBK0739,CUST1058,PROJ008,2022-07-15,5,Excellent construction quality and timely delivery. Very happy!
FDBK0740,CUST1059,PROJ008,2022-05-29,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0741,CUST1060,PROJ006,2020-12-10,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0742,CUST1062,PROJ008,2022-08-28,5,Excellent construction quality and timely delivery. Very happy!
FDBK0743,CUST1064,PROJ007,2022-08-01,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0744,CUST1065,PROJ006,2021-06-18,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0745,CUST1066,PROJ008,2022-04-15,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0746,CUST1068,PROJ006,2020-10-18,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0747,CUST1071,PROJ006,2020-10-29,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0748,CUST1072,PROJ007,2022-04-11,2,Significant delay in handover. The final product feels rushed.
FDBK0749,CUST1073,PROJ007,2021-11-15,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0750,CUST1074,PROJ007,2022-06-01,2,Significant delay in handover. The final product feels rushed.
FDBK0751,CUST1075,PROJ008,2022-07-20,2,Significant delay in handover. The final product feels rushed.
FDBK0752,CUST1077,PROJ006,2021-03-09,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0753,CUST1078,PROJ006,2020-09-28,5,Excellent construction quality and timely delivery. Very happy!
FDBK0754,CUST1081,PROJ006,2021-01-16,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0755,CUST1082,PROJ008,2022-08-27,2,Significant delay in handover. The final product feels rushed.
FDBK0756,CUST1083,PROJ008,2022-04-29,5,Excellent construction quality and timely delivery. Very happy!
FDBK0757,CUST1085,PROJ008,2023-02-09,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0758,CUST1086,PROJ006,2021-04-17,2,Significant delay in handover. The final product feels rushed.
FDBK0759,CUST1091,PROJ007,2022-04-14,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0760,CUST1092,PROJ008,2022-09-24,2,Significant delay in handover. The final product feels rushed.
FDBK0761,CUST1093,PROJ007,2022-06-11,5,Excellent construction quality and timely delivery. Very happy!
FDBK0762,CUST1094,PROJ008,2022-07-09,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0763,CUST1095,PROJ006,2020-09-18,2,Significant delay in handover. The final product feels rushed.
FDBK0764,CUST1097,PROJ006,2021-05-27,2,Significant delay in handover. The final product feels rushed.
FDBK0765,CUST1098,PROJ007,2022-08-03,5,Excellent construction quality and timely delivery. Very happy!
FDBK0766,CUST1099,PROJ008,2022-12-07,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0767,CUST1101,PROJ006,2020-11-26,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0768,CUST1102,PROJ007,2022-05-14,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0769,CUST1104,PROJ008,2023-02-17,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0770,CUST1105,PROJ008,2022-07-03,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0771,CUST1106,PROJ006,2021-03-13,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0772,CUST1107,PROJ006,2021-07-19,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0773,CUST1109,PROJ008,2023-02-22,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0774,CUST1112,PROJ007,2022-02-07,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0775,CUST1113,PROJ007,2021-11-09,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0776,CUST1114,PROJ008,2023-02-22,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0777,CUST1115,PROJ008,2023-01-14,2,Significant delay in handover. The final product feels rushed.
FDBK0778,CUST1116,PROJ007,2021-11-16,5,Excellent construction quality and timely delivery. Very happy!
FDBK0779,CUST1117,PROJ007,2022-04-30,2,Significant delay in handover. The final product feels rushed.
FDBK0780,CUST1118,PROJ008,2022-12-27,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0781,CUST1119,PROJ007,2022-02-08,5,Excellent construction quality and timely delivery. Very happy!
FDBK0782,CUST1122,PROJ008,2022-07-28,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0783,CUST1124,PROJ007,2022-04-16,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0784,CUST1125,PROJ008,2023-02-12,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0785,CUST1127,PROJ008,2022-09-21,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0786,CUST1129,PROJ008,2022-06-14,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0787,CUST1132,PROJ007,2022-07-17,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0788,CUST1135,PROJ008,2022-08-22,5,Excellent construction quality and timely delivery. Very happy!
FDBK0789,CUST1136,PROJ008,2022-05-11,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0790,CUST1137,PROJ007,2022-08-09,2,Significant delay in handover. The final product feels rushed.
FDBK0791,CUST1140,PROJ007,2022-05-17,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0792,CUST1141,PROJ008,2022-11-28,5,Excellent construction quality and timely delivery. Very happy!
FDBK0793,CUST1142,PROJ008,2022-09-25,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0794,CUST1143,PROJ008,2023-01-24,2,Significant delay in handover. The final product feels rushed.
FDBK0795,CUST1144,PROJ007,2022-04-25,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0796,CUST1146,PROJ008,2022-11-18,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0797,CUST1147,PROJ008,2022-12-27,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0798,CUST1148,PROJ007,2022-08-04,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0799,CUST1149,PROJ007,2021-10-22,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0800,CUST1150,PROJ008,2022-10-12,5,Excellent construction quality and timely delivery. Very happy!
FDBK0801,CUST1153,PROJ007,2022-07-04,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
